
SetupTitle, IdVd_Vg_par
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Monitor.RangeRating, BY FULL RANGE, BY FULL RANGE, BY FULL RANGE
TestParameter, Measurement.Monitor.RangeRatingCoeff, 50, 50, 50
TestParameter, Measurement.Timing.Hold, 0
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, absId, absIg, absIs
TestParameter, Function.User.Unit, A, A, A
TestParameter, Function.User.Definition, abs(Id), abs(Ig), abs(Is)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vd
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 2
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, false
TestParameter, Output.Graph.YAxis.Data, absId, absIs
TestParameter, Output.Graph.YAxis.Scale, Linear, Linear
TestParameter, Output.Graph.YAxis.Bottom, 1E-15, 1E-15
TestParameter, Output.Graph.YAxis.Top, 0.001, 0.001
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, Output.List.Data, Vg, Vd, Id, Is, Ig, absId, absIs, absIg
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 06/03/2025 15:26:08
MetaData, TestRecord.TestTarget, R[5R]_D[5]_L[60]
MetaData, TestRecord.IterationIndex, 1
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, !
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, bc04b62f-6b08-439e-868d-3c5545226a90
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vd
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, false
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 2
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, absId, absIs
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-09, 8E-10
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.00058, 0.00058
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.86206872770556486
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.86206872770556486
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.86206872770556486
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.86206872770556486
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.86206872770556486
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU3:HR, Name=Vd, Direction=Double, Linear/Log=LINEAR, Start=0 V, Stop=1 V, Step=10 mV, No. of Steps=101, Compliance=10 mA, Pwr Comp=OFF	[VAR2] Unit=SMU2:HR, Name=Vg, Start=500 mV, Stop=2 V, Step=250 mV, No. of Steps=7, Compliance=10 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU1:HR, Name=Vs, Source Mode=V, Source=0 V, Compliance=10 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, Vg	0.5,0.75,1,1.25,1.5,1.75,2	0.5	0.25	7
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vg, Vd, Id, Is, Ig, absId, absIs, absIg
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, A, A, A, A, A, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, IdVd_Vg_par
Dimension1, 202, 202, 202, 202, 202, 202, 202, 202
Dimension2, 7, 7, 7, 7, 7, 7, 7, 7
DataName, Vd, Vg, Id, Ig, Is, absId, absIg, absIs
DataValue, 0, 0.5, 1.30807E-09, 1.335E-12, -9.3615600000000017E-10, 1.30807E-09, 1.335E-12, 9.3615600000000017E-10
DataValue, 0.01, 0.5, 6.033E-07, 1.875E-12, -6.0622E-07, 6.033E-07, 1.875E-12, 6.0622E-07
DataValue, 0.02, 0.5, 1.1894000000000002E-06, 1.35E-13, -1.2001000000000002E-06, 1.1894000000000002E-06, 1.35E-13, 1.2001000000000002E-06
DataValue, 0.030000000000000002, 0.5, 1.7559000000000002E-06, 7.95E-13, -1.7647000000000002E-06, 1.7559000000000002E-06, 7.95E-13, 1.7647000000000002E-06
DataValue, 0.04, 0.5, 2.2965000000000004E-06, 1.5450000000000002E-12, -2.2961000000000003E-06, 2.2965000000000004E-06, 1.5450000000000002E-12, 2.2961000000000003E-06
DataValue, 0.05, 0.5, 2.8463E-06, 9.15E-13, -2.8268E-06, 2.8463E-06, 9.15E-13, 2.8268E-06
DataValue, 0.060000000000000005, 0.5, 3.3517000000000005E-06, 5.2500000000000009E-13, -3.3371E-06, 3.3517000000000005E-06, 5.2500000000000009E-13, 3.3371E-06
DataValue, 0.07, 0.5, 3.848E-06, 1.665E-12, -3.8341E-06, 3.848E-06, 1.665E-12, 3.8341E-06
DataValue, 0.08, 0.5, 4.317E-06, 1.3550000000000002E-12, -4.3031E-06, 4.317E-06, 1.3550000000000002E-12, 4.3031E-06
DataValue, 0.090000000000000011, 0.5, 4.767E-06, 1.4500000000000001E-13, -4.7726000000000007E-06, 4.767E-06, 1.4500000000000001E-13, 4.7726000000000007E-06
DataValue, 0.1, 0.5, 5.2517000000000009E-06, 5.0500000000000007E-13, -5.2415000000000006E-06, 5.2517000000000009E-06, 5.0500000000000007E-13, 5.2415000000000006E-06
DataValue, 0.11, 0.5, 5.6622000000000006E-06, 1.765E-12, -5.6830000000000005E-06, 5.6622000000000006E-06, 1.765E-12, 5.6830000000000005E-06
DataValue, 0.12000000000000001, 0.5, 6.0860000000000007E-06, 1.2150000000000002E-12, -6.0456E-06, 6.0860000000000007E-06, 1.2150000000000002E-12, 6.0456E-06
DataValue, 0.13, 0.5, 6.4432E-06, 2.2500000000000003E-13, -6.4700000000000007E-06, 6.4432E-06, 2.2500000000000003E-13, 6.4700000000000007E-06
DataValue, 0.14, 0.5, 6.8378000000000008E-06, 7.55E-13, -6.8753000000000009E-06, 6.8378000000000008E-06, 7.55E-13, 6.8753000000000009E-06
DataValue, 0.15, 0.5, 7.2671000000000011E-06, 1.875E-12, -7.2018000000000011E-06, 7.2671000000000011E-06, 1.875E-12, 7.2018000000000011E-06
DataValue, 0.16, 0.5, 7.609700000000001E-06, 9.3500000000000016E-13, -7.6109000000000011E-06, 7.609700000000001E-06, 9.3500000000000016E-13, 7.6109000000000011E-06
DataValue, 0.17, 0.5, 7.956600000000001E-06, 7.1500000000000008E-13, -8.0232000000000014E-06, 7.956600000000001E-06, 7.1500000000000008E-13, 8.0232000000000014E-06
DataValue, 0.18000000000000002, 0.5, 8.407000000000001E-06, 1.565E-12, -8.3589E-06, 8.407000000000001E-06, 1.565E-12, 8.3589E-06
DataValue, 0.19, 0.5, 8.6756E-06, 1.485E-12, -8.6827E-06, 8.6756E-06, 1.485E-12, 8.6827E-06
DataValue, 0.2, 0.5, 9.0138000000000017E-06, 5.2500000000000009E-13, -9.0514000000000011E-06, 9.0138000000000017E-06, 5.2500000000000009E-13, 9.0514000000000011E-06
DataValue, 0.21000000000000002, 0.5, 9.4197E-06, 7.350000000000001E-13, -9.3347E-06, 9.4197E-06, 7.350000000000001E-13, 9.3347E-06
DataValue, 0.22, 0.5, 9.6958000000000013E-06, 1.4150000000000001E-12, -9.6281E-06, 9.6958000000000013E-06, 1.4150000000000001E-12, 9.6281E-06
DataValue, 0.23, 0.5, 9.9923000000000009E-06, 1.255E-12, -9.9758E-06, 9.9923000000000009E-06, 1.255E-12, 9.9758E-06
DataValue, 0.24000000000000002, 0.5, 1.0250000000000002E-05, 4.5500000000000008E-13, -1.03685E-05, 1.0250000000000002E-05, 4.5500000000000008E-13, 1.03685E-05
DataValue, 0.25, 0.5, 1.06443E-05, 1.015E-12, -1.0580600000000002E-05, 1.06443E-05, 1.015E-12, 1.0580600000000002E-05
DataValue, 0.26, 0.5, 1.0929100000000002E-05, 1.295E-12, -1.0932700000000001E-05, 1.0929100000000002E-05, 1.295E-12, 1.0932700000000001E-05
DataValue, 0.27, 0.5, 1.11457E-05, 1.3250000000000001E-12, -1.1137700000000002E-05, 1.11457E-05, 1.3250000000000001E-12, 1.1137700000000002E-05
DataValue, 0.28, 0.5, 1.1403400000000002E-05, 3.4500000000000004E-13, -1.14826E-05, 1.1403400000000002E-05, 3.4500000000000004E-13, 1.14826E-05
DataValue, 0.29000000000000004, 0.5, 1.161E-05, 6.35E-13, -1.1628000000000001E-05, 1.161E-05, 6.35E-13, 1.1628000000000001E-05
DataValue, 0.3, 0.5, 1.1926E-05, 1.295E-12, -1.1948E-05, 1.1926E-05, 1.295E-12, 1.1948E-05
DataValue, 0.31, 0.5, 1.2174E-05, 4.35E-13, -1.2184E-05, 1.2174E-05, 4.35E-13, 1.2184E-05
DataValue, 0.32, 0.5, 1.2378E-05, 1.205E-12, -1.2376E-05, 1.2378E-05, 1.205E-12, 1.2376E-05
DataValue, 0.33, 0.5, 1.2614E-05, 1.5550000000000001E-12, -1.2636E-05, 1.2614E-05, 1.5550000000000001E-12, 1.2636E-05
DataValue, 0.34, 0.5, 1.2826E-05, 2.85E-13, -1.302E-05, 1.2826E-05, 2.85E-13, 1.302E-05
DataValue, 0.35000000000000003, 0.5, 1.3170000000000001E-05, 1.3550000000000002E-12, -1.3206E-05, 1.3170000000000001E-05, 1.3550000000000002E-12, 1.3206E-05
DataValue, 0.36000000000000004, 0.5, 1.3474E-05, 1.6950000000000002E-12, -1.3496000000000001E-05, 1.3474E-05, 1.6950000000000002E-12, 1.3496000000000001E-05
DataValue, 0.37, 0.5, 1.3680000000000001E-05, 8.3500000000000008E-13, -1.3756E-05, 1.3680000000000001E-05, 8.3500000000000008E-13, 1.3756E-05
DataValue, 0.38, 0.5, 1.3824E-05, 1.335E-12, -1.3880000000000001E-05, 1.3824E-05, 1.335E-12, 1.3880000000000001E-05
DataValue, 0.39, 0.5, 1.4166000000000001E-05, 1.2150000000000002E-12, -1.4230000000000001E-05, 1.4166000000000001E-05, 1.2150000000000002E-12, 1.4230000000000001E-05
DataValue, 0.4, 0.5, 1.4464E-05, 6.15E-13, -1.4464E-05, 1.4464E-05, 6.15E-13, 1.4464E-05
DataValue, 0.41000000000000003, 0.5, 1.4616E-05, 1.155E-12, -1.4654E-05, 1.4616E-05, 1.155E-12, 1.4654E-05
DataValue, 0.42000000000000004, 0.5, 1.5002000000000001E-05, 1.3250000000000001E-12, -1.4988000000000001E-05, 1.5002000000000001E-05, 1.3250000000000001E-12, 1.4988000000000001E-05
DataValue, 0.43, 0.5, 1.5184E-05, 5.35E-13, -1.5164E-05, 1.5184E-05, 5.35E-13, 1.5164E-05
DataValue, 0.44, 0.5, 1.5250000000000001E-05, 1.3550000000000002E-12, -1.5432E-05, 1.5250000000000001E-05, 1.3550000000000002E-12, 1.5432E-05
DataValue, 0.45, 0.5, 1.565E-05, 1.4950000000000002E-12, -1.5658E-05, 1.565E-05, 1.4950000000000002E-12, 1.5658E-05
DataValue, 0.46, 0.5, 1.5822000000000002E-05, 3.9500000000000003E-13, -1.5854E-05, 1.5822000000000002E-05, 3.9500000000000003E-13, 1.5854E-05
DataValue, 0.47000000000000003, 0.5, 1.6114000000000002E-05, 1.5850000000000002E-12, -1.6118E-05, 1.6114000000000002E-05, 1.5850000000000002E-12, 1.6118E-05
DataValue, 0.48000000000000004, 0.5, 1.6262E-05, 8.3500000000000008E-13, -1.6326E-05, 1.6262E-05, 8.3500000000000008E-13, 1.6326E-05
DataValue, 0.49000000000000005, 0.5, 1.647E-05, 2.35E-13, -1.6336E-05, 1.647E-05, 2.35E-13, 1.6336E-05
DataValue, 0.5, 0.5, 1.6526E-05, 1.4650000000000001E-12, -1.6504E-05, 1.6526E-05, 1.4650000000000001E-12, 1.6504E-05
DataValue, 0.51, 0.5, 1.6752E-05, 9.75E-13, -1.6764E-05, 1.6752E-05, 9.75E-13, 1.6764E-05
