
SetupTitle, IdVd_Vg_par
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Monitor.RangeRating, BY FULL RANGE, BY FULL RANGE, BY FULL RANGE
TestParameter, Measurement.Monitor.RangeRatingCoeff, 50, 50, 50
TestParameter, Measurement.Timing.Hold, 0
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, absId, absIg, absIs
TestParameter, Function.User.Unit, A, A, A
TestParameter, Function.User.Definition, abs(Id), abs(Ig), abs(Is)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vd
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 2
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, false
TestParameter, Output.Graph.YAxis.Data, absId, absIs
TestParameter, Output.Graph.YAxis.Scale, Linear, Linear
TestParameter, Output.Graph.YAxis.Bottom, 1E-15, 1E-15
TestParameter, Output.Graph.YAxis.Top, 0.001, 0.001
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, Output.List.Data, Vg, Vd, Id, Is, Ig, absId, absIs, absIg
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 06/03/2025 16:03:39
MetaData, TestRecord.TestTarget, R[4]_D[6]_L[200]
MetaData, TestRecord.IterationIndex, 1
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, !
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 7f4896ec-5ab9-4e0f-9546-cdca56c88d09
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vd
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, false
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 2
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, absId, absIs
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 7.6E-11, 2.8E-11
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.00014, 0.00014
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 3.5714299673512677
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 3.5714299673512677
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 3.5714299673512677
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 3.5714299673512677
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 3.5714299673512677
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU3:HR, Name=Vd, Direction=Double, Linear/Log=LINEAR, Start=0 V, Stop=1 V, Step=10 mV, No. of Steps=101, Compliance=10 mA, Pwr Comp=OFF	[VAR2] Unit=SMU2:HR, Name=Vg, Start=500 mV, Stop=2 V, Step=250 mV, No. of Steps=7, Compliance=10 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU1:HR, Name=Vs, Source Mode=V, Source=0 V, Compliance=10 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, Vg	0.5,0.75,1,1.25,1.5,1.75,2	0.5	0.25	7
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vg, Vd, Id, Is, Ig, absId, absIs, absIg
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, A, A, A, A, A, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, IdVd_Vg_par
Dimension1, 202, 202, 202, 202, 202, 202, 202, 202
Dimension2, 7, 7, 7, 7, 7, 7, 7, 7
DataName, Vd, Vg, Id, Ig, Is, absId, absIg, absIs
DataValue, 0, 0.5, 7.6157000000000012E-11, 1.395E-12, -1.70626E-10, 7.6157000000000012E-11, 1.395E-12, 1.70626E-10
DataValue, 0.01, 0.5, 6.11352E-08, 1.4650000000000001E-12, -6.1076E-08, 6.11352E-08, 1.4650000000000001E-12, 6.1076E-08
DataValue, 0.02, 0.5, 1.1784E-07, 1.015E-12, -1.1746E-07, 1.1784E-07, 1.015E-12, 1.1746E-07
DataValue, 0.030000000000000002, 0.5, 1.7062E-07, 1.115E-12, -1.7054E-07, 1.7062E-07, 1.115E-12, 1.7054E-07
DataValue, 0.04, 0.5, 2.2024E-07, 6.15E-13, -2.1928E-07, 2.2024E-07, 6.15E-13, 2.1928E-07
DataValue, 0.05, 0.5, 2.6516E-07, 1.375E-12, -2.6432E-07, 2.6516E-07, 1.375E-12, 2.6432E-07
DataValue, 0.060000000000000005, 0.5, 3.0776E-07, 1.195E-12, -3.0648E-07, 3.0776E-07, 1.195E-12, 3.0648E-07
DataValue, 0.07, 0.5, 3.4559999999999997E-07, 1.4450000000000002E-12, -3.4682E-07, 3.4559999999999997E-07, 1.4450000000000002E-12, 3.4682E-07
DataValue, 0.08, 0.5, 3.84E-07, 9.55E-13, -3.8233999999999997E-07, 3.84E-07, 9.55E-13, 3.8233999999999997E-07
DataValue, 0.090000000000000011, 0.5, 4.1556E-07, 1.3550000000000002E-12, -4.1389999999999997E-07, 4.1556E-07, 1.3550000000000002E-12, 4.1389999999999997E-07
DataValue, 0.1, 0.5, 4.458E-07, 1.425E-12, -4.4334E-07, 4.458E-07, 1.425E-12, 4.4334E-07
DataValue, 0.11, 0.5, 4.708E-07, 1.095E-12, -4.7276E-07, 4.708E-07, 1.095E-12, 4.7276E-07
DataValue, 0.12000000000000001, 0.5, 4.9944E-07, 1.5550000000000001E-12, -5.017E-07, 4.9944E-07, 1.5550000000000001E-12, 5.017E-07
DataValue, 0.13, 0.5, 5.2858E-07, 1.245E-12, -5.2629999999999994E-07, 5.2858E-07, 1.245E-12, 5.2629999999999994E-07
DataValue, 0.14, 0.5, 5.4578E-07, 1.3050000000000002E-12, -5.4744E-07, 5.4578E-07, 1.3050000000000002E-12, 5.4744E-07
DataValue, 0.15, 0.5, 5.6714E-07, 1.255E-12, -5.676E-07, 5.6714E-07, 1.255E-12, 5.676E-07
DataValue, 0.16, 0.5, 5.847E-07, 1.3050000000000002E-12, -5.8604E-07, 5.847E-07, 1.3050000000000002E-12, 5.8604E-07
DataValue, 0.17, 0.5, 6.021E-07, 1.285E-12, -5.9718E-07, 6.021E-07, 1.285E-12, 5.9718E-07
DataValue, 0.18000000000000002, 0.5, 6.0998E-07, 1.2250000000000001E-12, -6.1275999999999994E-07, 6.0998E-07, 1.2250000000000001E-12, 6.1275999999999994E-07
DataValue, 0.19, 0.5, 6.2524E-07, 1.045E-12, -6.2514E-07, 6.2524E-07, 1.045E-12, 6.2514E-07
DataValue, 0.2, 0.5, 6.3802E-07, 1.295E-12, -6.4416E-07, 6.3802E-07, 1.295E-12, 6.4416E-07
DataValue, 0.21000000000000002, 0.5, 6.5102E-07, 1.625E-12, -6.5477999999999994E-07, 6.5102E-07, 1.625E-12, 6.5477999999999994E-07
DataValue, 0.22, 0.5, 6.5991999999999994E-07, 1.345E-12, -6.6312E-07, 6.5991999999999994E-07, 1.345E-12, 6.6312E-07
DataValue, 0.23, 0.5, 6.6822E-07, 1.4550000000000002E-12, -6.6724E-07, 6.6822E-07, 1.4550000000000002E-12, 6.6724E-07
DataValue, 0.24000000000000002, 0.5, 6.7406E-07, 1.765E-12, -6.778E-07, 6.7406E-07, 1.765E-12, 6.778E-07
DataValue, 0.25, 0.5, 6.8166E-07, 1.195E-12, -6.8012E-07, 6.8166E-07, 1.195E-12, 6.8012E-07
DataValue, 0.26, 0.5, 6.9012E-07, 1.4550000000000002E-12, -6.8646E-07, 6.9012E-07, 1.4550000000000002E-12, 6.8646E-07
DataValue, 0.27, 0.5, 6.9382E-07, 1.4550000000000002E-12, -6.9312E-07, 6.9382E-07, 1.4550000000000002E-12, 6.9312E-07
DataValue, 0.28, 0.5, 7.0389999999999994E-07, 1.395E-12, -7.0534E-07, 7.0389999999999994E-07, 1.395E-12, 7.0534E-07
DataValue, 0.29000000000000004, 0.5, 7.0725999999999994E-07, 1.425E-12, -7.0728E-07, 7.0725999999999994E-07, 1.425E-12, 7.0728E-07
DataValue, 0.3, 0.5, 7.0743999999999993E-07, 1.3650000000000001E-12, -7.1036E-07, 7.0743999999999993E-07, 1.3650000000000001E-12, 7.1036E-07
DataValue, 0.31, 0.5, 7.1376E-07, 1.3550000000000002E-12, -7.1608E-07, 7.1376E-07, 1.3550000000000002E-12, 7.1608E-07
DataValue, 0.32, 0.5, 7.1764E-07, 1.055E-12, -7.1733999999999994E-07, 7.1764E-07, 1.055E-12, 7.1733999999999994E-07
DataValue, 0.33, 0.5, 7.2148E-07, 1.6350000000000002E-12, -7.1832E-07, 7.2148E-07, 1.6350000000000002E-12, 7.1832E-07
DataValue, 0.34, 0.5, 7.214E-07, 9.3500000000000016E-13, -7.2326E-07, 7.214E-07, 9.3500000000000016E-13, 7.2326E-07
DataValue, 0.35000000000000003, 0.5, 7.2578E-07, 1.4950000000000002E-12, -7.283E-07, 7.2578E-07, 1.4950000000000002E-12, 7.283E-07
DataValue, 0.36000000000000004, 0.5, 7.3134E-07, 1.5050000000000002E-12, -7.3204E-07, 7.3134E-07, 1.5050000000000002E-12, 7.3204E-07
DataValue, 0.37, 0.5, 7.3388E-07, 1.235E-12, -7.3031999999999994E-07, 7.3388E-07, 1.235E-12, 7.3031999999999994E-07
DataValue, 0.38, 0.5, 7.3148E-07, 1.485E-12, -7.3446E-07, 7.3148E-07, 1.485E-12, 7.3446E-07
DataValue, 0.39, 0.5, 7.3756E-07, 9.75E-13, -7.4024E-07, 7.3756E-07, 9.75E-13, 7.4024E-07
DataValue, 0.4, 0.5, 7.4072E-07, 1.575E-12, -7.367E-07, 7.4072E-07, 1.575E-12, 7.367E-07
DataValue, 0.41000000000000003, 0.5, 7.371E-07, 1.335E-12, -7.3708E-07, 7.371E-07, 1.335E-12, 7.3708E-07
DataValue, 0.42000000000000004, 0.5, 7.4176E-07, 1.375E-12, -7.407E-07, 7.4176E-07, 1.375E-12, 7.407E-07
DataValue, 0.43, 0.5, 7.4118E-07, 1.3250000000000001E-12, -7.3708E-07, 7.4118E-07, 1.3250000000000001E-12, 7.3708E-07
DataValue, 0.44, 0.5, 7.4283999999999995E-07, 1.4550000000000002E-12, -7.422E-07, 7.4283999999999995E-07, 1.4550000000000002E-12, 7.422E-07
DataValue, 0.45, 0.5, 7.4338E-07, 1.065E-12, -7.3818E-07, 7.4338E-07, 1.065E-12, 7.3818E-07
DataValue, 0.46, 0.5, 7.3806E-07, 1.065E-12, -7.4236E-07, 7.3806E-07, 1.065E-12, 7.4236E-07
DataValue, 0.47000000000000003, 0.5, 7.421E-07, 1.5450000000000002E-12, -7.4114E-07, 7.421E-07, 1.5450000000000002E-12, 7.4114E-07
DataValue, 0.48000000000000004, 0.5, 7.4497999999999994E-07, 1.055E-12, -7.3937999999999994E-07, 7.4497999999999994E-07, 1.055E-12, 7.3937999999999994E-07
DataValue, 0.49000000000000005, 0.5, 7.4292E-07, 1.245E-12, -7.3864E-07, 7.4292E-07, 1.245E-12, 7.3864E-07
DataValue, 0.5, 0.5, 7.4262E-07, 1.4650000000000001E-12, -7.4207999999999993E-07, 7.4262E-07, 1.4650000000000001E-12, 7.4207999999999993E-07
DataValue, 0.51, 0.5, 7.4478E-07, 1.295E-12, -7.4434E-07, 7.4478E-07, 1.295E-12, 7.4434E-07
DataValue, 0.52, 0.5, 7.4176E-07, 1.105E-12, -7.3858E-07, 7.4176E-07, 1.105E-12, 7.3858E-07
DataValue, 0.53, 0.5, 7.428E-07, 1.535E-12, -7.4428E-07, 7.428E-07, 1.535E-12, 7.4428E-07
DataValue, 0.54, 0.5, 7.4693999999999994E-07, 1.105E-12, -7.4316E-07, 7.4693999999999994E-07, 1.105E-12, 7.4316E-07
DataValue, 0.55, 0.5, 7.4744E-07, 1.345E-12, -7.4712E-07, 7.4744E-07, 1.345E-12, 7.4712E-07
DataValue, 0.56, 0.5, 7.4764E-07, 1.395E-12, -7.4604E-07, 7.4764E-07, 1.395E-12, 7.4604E-07
